UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CONSTITUENCY CODE,PARLIAMENTARY CONSTITUENCY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE SEX,BN CANDIDATE AGE,BN VOTE,PH (1),PH (1) CANDIDATE,PH (1) CANDIDATE SEX,PH (1) CANDIDATE AGE,PH (1) VOTE,PH (2),PH (2) CANDIDATE,PH (2) CANDIDATE SEX,PH (2) CANDIDATE AGE,PH (2) VOTE,PAS,PAS CANDIDATE,PAS CANDIDATE SEX,PAS CANDIDATE AGE,PAS VOTE,STAR,STAR CANDIDATE,STAR CANDIDATE SEX,STAR CANDIDATE AGE,STAR VOTE,PBDSB,PBDSB CANDIDATE,PBDSB CANDIDATE SEX,PBDSB CANDIDATE AGE,PBDSB VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE SEX,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE SEX,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED)
P.194_N.19_198/19/02_6,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/02,SIBURAN,SEK. JENIS KEB. CHUNG HUA SIBURAN,6,397,BN,JERIP ANAK SUSIL,MALE,59,114,,WILLIE ANAK MONGIN,MALE,,23,DAP,SANJAN ANAK DAIK,MALE,55,258,,,,,,,,,,,,,,,,,,,,,,,,,,395,2,0,,
P.194_N.19_198/19/02_7,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/02,SIBURAN,SEK. JENIS KEB. CHUNG HUA SIBURAN,7,332,BN,JERIP ANAK SUSIL,MALE,59,85,,WILLIE ANAK MONGIN,MALE,,30,DAP,SANJAN ANAK DAIK,MALE,55,216,,,,,,,,,,,,,,,,,,,,,,,,,,331,1,0,,
P.194_N.19_198/19/03_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/03,BRAANG,BALAI RAYA KPG. PAYANG,1,259,BN,JERIP ANAK SUSIL,MALE,59,184,,WILLIE ANAK MONGIN,MALE,,50,DAP,SANJAN ANAK DAIK,MALE,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,256,3,0,,
P.194_N.19_198/19/03_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/03,BRAANG,BALAI RAYA KPG. PLAMAN SEGEDAR,1,62,BN,JERIP ANAK SUSIL,MALE,59,48,,WILLIE ANAK MONGIN,MALE,,5,DAP,SANJAN ANAK DAIK,MALE,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,61,1,0,,
P.194_N.19_198/19/04_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/04,DURAS,BALAI RAYA KPG. DURAS,1,229,BN,JERIP ANAK SUSIL,MALE,59,163,,WILLIE ANAK MONGIN,MALE,,43,DAP,SANJAN ANAK DAIK,MALE,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,222,7,0,,
P.194_N.19_198/19/05_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/05,PULASAR,SEK. JENIS KEB. CHUNG HUA BATU 15 JLN BORNEO HEIGHT,1,279,BN,JERIP ANAK SUSIL,MALE,59,141,,WILLIE ANAK MONGIN,MALE,,93,DAP,SANJAN ANAK DAIK,MALE,55,39,,,,,,,,,,,,,,,,,,,,,,,,,,273,6,0,,
P.194_N.19_198/19/06_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/06,NYIRU,SEK. KEB. ST. GILE GIIT,1,259,BN,JERIP ANAK SUSIL,MALE,59,204,,WILLIE ANAK MONGIN,MALE,,41,DAP,SANJAN ANAK DAIK,MALE,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,252,7,0,,
P.194_N.19_198/19/07_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/07,GIAM,DEWAN SERBAGUNA KPG. GIAM,1,236,BN,JERIP ANAK SUSIL,MALE,59,118,,WILLIE ANAK MONGIN,MALE,,74,DAP,SANJAN ANAK DAIK,MALE,55,32,,,,,,,,,,,,,,,,,,,,,,,,,,224,12,0,,
P.194_N.19_198/19/08_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/08,SIKOG,BALAI RAYA KPG. SIKOG,1,354,BN,JERIP ANAK SUSIL,MALE,59,165,,WILLIE ANAK MONGIN,MALE,,132,DAP,SANJAN ANAK DAIK,MALE,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,352,2,0,,
P.194_N.19_198/19/09_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/09,STAANG,BALAI RAYA KPG. STAANG,1,131,BN,JERIP ANAK SUSIL,MALE,59,69,,WILLIE ANAK MONGIN,MALE,,54,DAP,SANJAN ANAK DAIK,MALE,55,7,,,,,,,,,,,,,,,,,,,,,,,,,,130,1,0,,
P.194_N.19_198/19/10_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/10,PETAG,SEK. KEB. STAANG/PETAG,1,174,BN,JERIP ANAK SUSIL,MALE,59,123,,WILLIE ANAK MONGIN,MALE,,33,DAP,SANJAN ANAK DAIK,MALE,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,170,4,0,,
P.194_N.19_198/19/11_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/11,BAYOR,BALAI RAYA KPG. BAYOR,1,117,BN,JERIP ANAK SUSIL,MALE,59,85,,WILLIE ANAK MONGIN,MALE,,25,DAP,SANJAN ANAK DAIK,MALE,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,114,3,0,,
P.194_N.19_198/19/12_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/12,JAMBU,SEK. KEB. KPG. EMPEROH JAMBU,1,236,BN,JERIP ANAK SUSIL,MALE,59,172,,WILLIE ANAK MONGIN,MALE,,47,DAP,SANJAN ANAK DAIK,MALE,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,225,11,0,,
P.194_N.19_198/19/13_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/13,SEMBAN,BALAI RAYA KPG. SEMBAN BENGOH RESETTLEMENT SCHEME,1,193,BN,JERIP ANAK SUSIL,MALE,59,121,,WILLIE ANAK MONGIN,MALE,,60,DAP,SANJAN ANAK DAIK,MALE,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,191,2,0,,
P.194_N.19_198/19/14_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/14,TEBIA,BALAI RAYA KPG. SAIT BENGOH RESETTLEMENT SCHEME,1,248,BN,JERIP ANAK SUSIL,MALE,59,124,,WILLIE ANAK MONGIN,MALE,,45,DAP,SANJAN ANAK DAIK,MALE,55,73,,,,,,,,,,,,,,,,,,,,,,,,,,242,6,0,,
P.194_N.19_198/19/15_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/15,DANU,BALAI RAYA KPG. DANU,1,156,BN,JERIP ANAK SUSIL,MALE,59,111,,WILLIE ANAK MONGIN,MALE,,37,DAP,SANJAN ANAK DAIK,MALE,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,154,2,0,,
P.194_N.19_198/19/16_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/16,TEMURANG,BALAI RAYA KPG. TEMURANG BARU,1,70,BN,JERIP ANAK SUSIL,MALE,59,37,,WILLIE ANAK MONGIN,MALE,,19,DAP,SANJAN ANAK DAIK,MALE,55,13,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,0,,
P.194_N.19_198/19/16_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/16,TEMURANG,BALAI RAYA KPG. BIYA JABER,1,77,BN,JERIP ANAK SUSIL,MALE,59,44,,WILLIE ANAK MONGIN,MALE,,22,DAP,SANJAN ANAK DAIK,MALE,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,75,2,0,,
P.194_N.19_198/19/17_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/17,BENGOH,BALAI RAYA KPG. BENGOH,1,208,BN,JERIP ANAK SUSIL,MALE,59,112,,WILLIE ANAK MONGIN,MALE,,31,DAP,SANJAN ANAK DAIK,MALE,55,61,,,,,,,,,,,,,,,,,,,,,,,,,,204,4,0,,
P.194_N.19_198/19/18_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/18,GERUNG,BALAI RAYA KPG. GERUNG,1,269,BN,JERIP ANAK SUSIL,MALE,59,156,,WILLIE ANAK MONGIN,MALE,,87,DAP,SANJAN ANAK DAIK,MALE,55,23,,,,,,,,,,,,,,,,,,,,,,,,,,266,3,0,,
P.194_N.19_198/19/19_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/19,SEMADANG,SEK. KEB. ST. PATRICK SEMADANG,1,258,BN,JERIP ANAK SUSIL,MALE,59,166,,WILLIE ANAK MONGIN,MALE,,63,DAP,SANJAN ANAK DAIK,MALE,55,27,,,,,,,,,,,,,,,,,,,,,,,,,,256,2,0,,
P.194_N.19_198/19/20_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/20,KARU,SEK. KEB. PURUH KARU,1,319,BN,JERIP ANAK SUSIL,MALE,59,191,,WILLIE ANAK MONGIN,MALE,,107,DAP,SANJAN ANAK DAIK,MALE,55,17,,,,,,,,,,,,,,,,,,,,,,,,,,315,4,0,,
P.194_N.19_198/19/21_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/21,SERATAU,SEK. KEB. ST. FRANCIS XAVIER KPG. SERATAU,1,235,BN,JERIP ANAK SUSIL,MALE,59,134,,WILLIE ANAK MONGIN,MALE,,44,DAP,SANJAN ANAK DAIK,MALE,55,54,,,,,,,,,,,,,,,,,,,,,,,,,,232,3,0,,
P.194_N.19_198/19/21_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/21,SERATAU,SEK. KEB. ST. FRANCIS XAVIER KPG. SERATAU,2,241,BN,JERIP ANAK SUSIL,MALE,59,132,,WILLIE ANAK MONGIN,MALE,,62,DAP,SANJAN ANAK DAIK,MALE,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,240,1,0,,
P.194_N.19_198/19/21_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/21,SERATAU,SEK. KEB. ST. FRANCIS XAVIER KPG. SERATAU,3,208,BN,JERIP ANAK SUSIL,MALE,59,115,,WILLIE ANAK MONGIN,MALE,,55,DAP,SANJAN ANAK DAIK,MALE,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,203,5,0,,
P.194_N.19_198/19/22_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/22,PUNAU,SEK. KEB. ST. GEORGE PUNAU 16TH MILES PENRISSEN ROAD,1,258,BN,JERIP ANAK SUSIL,MALE,59,125,,WILLIE ANAK MONGIN,MALE,,108,DAP,SANJAN ANAK DAIK,MALE,55,22,,,,,,,,,,,,,,,,,,,,,,,,,,255,3,0,,
P.194_N.19_198/19/22_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/22,PUNAU,SEK. KEB. ST. GEORGE PUNAU 16TH MILES PENRISSEN ROAD,2,188,BN,JERIP ANAK SUSIL,MALE,59,83,,WILLIE ANAK MONGIN,MALE,,95,DAP,SANJAN ANAK DAIK,MALE,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,187,1,0,,
P.194_N.19_198/19/23_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/23,BUNUK,SEK. KEB. ST. PAUL BUNUK,1,268,BN,JERIP ANAK SUSIL,MALE,59,107,,WILLIE ANAK MONGIN,MALE,,83,DAP,SANJAN ANAK DAIK,MALE,55,63,,,,,,,,,,,,,,,,,,,,,,,,,,253,15,0,,
P.194_N.19_198/19/23_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/23,BUNUK,SEK. KEB. ST. PAUL BUNUK,2,260,BN,JERIP ANAK SUSIL,MALE,59,104,,WILLIE ANAK MONGIN,MALE,,86,DAP,SANJAN ANAK DAIK,MALE,55,68,,,,,,,,,,,,,,,,,,,,,,,,,,258,2,0,,
P.194_N.19_198/19/23_3,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/23,BUNUK,SEK. KEB. ST. PAUL BUNUK,3,287,BN,JERIP ANAK SUSIL,MALE,59,99,,WILLIE ANAK MONGIN,MALE,,126,DAP,SANJAN ANAK DAIK,MALE,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,0,,
P.194_N.19_198/19/24_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/24,BATU GONG,BALAI RAYA BATU GONG,1,167,BN,JERIP ANAK SUSIL,MALE,59,96,,WILLIE ANAK MONGIN,MALE,,24,DAP,SANJAN ANAK DAIK,MALE,55,43,,,,,,,,,,,,,,,,,,,,,,,,,,163,4,0,,
P.194_N.19_198/19/25_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/25,ANAH RAIS,SEK. KEB. ST. PHILIP PADAWAN,1,261,BN,JERIP ANAK SUSIL,MALE,59,148,,WILLIE ANAK MONGIN,MALE,,61,DAP,SANJAN ANAK DAIK,MALE,55,47,,,,,,,,,,,,,,,,,,,,,,,,,,256,5,0,,
P.194_N.19_198/19/26_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/26,SEPIT,BALAI RAYA KPG. PARANG,1,202,BN,JERIP ANAK SUSIL,MALE,59,168,,WILLIE ANAK MONGIN,MALE,,25,DAP,SANJAN ANAK DAIK,MALE,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,195,7,0,,
P.194_N.19_198/19/26_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/26,SEPIT,BALAI RAYA KPG. SEPIT,1,108,BN,JERIP ANAK SUSIL,MALE,59,62,,WILLIE ANAK MONGIN,MALE,,39,DAP,SANJAN ANAK DAIK,MALE,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,103,5,0,,
P.194_N.19_198/19/27_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/27,KIDING,BALAI RAYA KPG. KIDING,1,160,BN,JERIP ANAK SUSIL,MALE,59,99,,WILLIE ANAK MONGIN,MALE,,42,DAP,SANJAN ANAK DAIK,MALE,55,14,,,,,,,,,,,,,,,,,,,,,,,,,,155,5,0,,
P.194_N.19_198/19/27_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/27,KIDING,FLYING DOCTOR STATION KPG. KAKAS,1,46,BN,JERIP ANAK SUSIL,MALE,59,39,,WILLIE ANAK MONGIN,MALE,,5,DAP,SANJAN ANAK DAIK,MALE,55,0,,,,,,,,,,,,,,,,,,,,,,,,,,44,2,0,,
P.194_N.19_198/19/28_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/28,SIMUTI,DEWAN MINI KPG. SIBAKAR,1,179,BN,JERIP ANAK SUSIL,MALE,59,108,,WILLIE ANAK MONGIN,MALE,,64,DAP,SANJAN ANAK DAIK,MALE,55,4,,,,,,,,,,,,,,,,,,,,,,,,,,176,3,0,,
P.194_N.19_198/19/29_1a,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/29,MARAS,BALAI RAYA KPG. MARAS,1,27,BN,JERIP ANAK SUSIL,MALE,59,16,,WILLIE ANAK MONGIN,MALE,,10,DAP,SANJAN ANAK DAIK,MALE,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,0,,
P.194_N.19_198/19/29_1b,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/29,MARAS,BALAI RAYA KPG. KEMAS,1,52,BN,JERIP ANAK SUSIL,MALE,59,19,,WILLIE ANAK MONGIN,MALE,,21,DAP,SANJAN ANAK DAIK,MALE,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,0,,
P.194_N.19_198/19/30_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/30,SADIR,SEK. KEB. ST. BERNARD SADIR,1,141,BN,JERIP ANAK SUSIL,MALE,59,107,,WILLIE ANAK MONGIN,MALE,,12,DAP,SANJAN ANAK DAIK,MALE,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,139,2,0,,
P.194_N.19_198/19/31_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/31,PENGKALAN AMPAT,SEK. KEB. PENGKALAN AMPAT,1,123,BN,JERIP ANAK SUSIL,MALE,59,69,,WILLIE ANAK MONGIN,MALE,,37,DAP,SANJAN ANAK DAIK,MALE,55,16,,,,,,,,,,,,,,,,,,,,,,,,,,122,1,0,,
P.194_N.19_198/19/32_1,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/32,MASAAN,BALAI RAYA KPG. MASAAN,1,261,BN,JERIP ANAK SUSIL,MALE,59,127,,WILLIE ANAK MONGIN,MALE,,77,DAP,SANJAN ANAK DAIK,MALE,55,52,,,,,,,,,,,,,,,,,,,,,,,,,,256,5,0,,
P.194_N.19_198/19/32_2,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,198/19/32,MASAAN,BALAI RAYA KPG. MASAAN,2,304,BN,JERIP ANAK SUSIL,MALE,59,132,,WILLIE ANAK MONGIN,MALE,,98,DAP,SANJAN ANAK DAIK,MALE,55,72,,,,,,,,,,,,,,,,,,,,,,,,,,302,2,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.194_N.19___53,SARAWAK,ORDINARY VOTE,P.194,PETRA JAYA,N.19,MAMBONG,,,,53,11904,BN,JERIP ANAK SUSIL,MALE,59,6161,x,x,x,x,2645,x,x,x,x,2828,x,,,,0,,,,,0,,,,,0,,,,,11634,,,,,0,11634,200,70,,
